"ASIN","Country Code","Product Title","Product Review URL","Review Rating","Review Date","Reviewer URL","Reviewer Name","Reviewer ID","Review Title","Review Text","Verified Review","Variation ASIN","Deleted","Style"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2AGQAHWYOZUML","5.0","2019-07-22","https://www.amazon.in/gp/profile/amzn1.account.AHNGZ4CIDBGVVUZ2YQHK23LPGRVA","Amazon Customer","AHNGZ4CIDBGVVUZ2YQHK23LPGRVA","Worth Buying","This laptop is good for casual use.","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2HXKZJLMJMV7I","1.0","2019-07-22","https://www.amazon.in/gp/profile/amzn1.account.AEC3KSSODVYO6COSREGAQ77YGG7Q","rajesh","AEC3KSSODVYO6COSREGAQ77YGG7Q","Very bad experience","I got it march 1st. After 4 months suddenly screen became blank. No customer support
HP service is very bad,","Yes","B07HM7GNSZ","Not Deleted","Ryzen 3 + MS Office"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2JD13GUWMR02A","1.0","2019-07-22","https://www.amazon.in/gp/profile/amzn1.account.AFKGZJWQNFCGTL6HJ2Y2QMPXRKKA","Shafad mv","AFKGZJWQNFCGTL6HJ2Y2QMPXRKKA","complaint  product","Wery bad product
Somany complaints are there in the laptop","Yes","B07HM7GNSZ","Not Deleted","Ryzen 3 + MS Office"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R3474BHEHX9XD3","2.0","2019-07-21","https://www.amazon.in/gp/profile/amzn1.account.AHZS7ZF4QBLKHGG2VES4ZIM5F3SA","Amit","AHZS7ZF4QBLKHGG2VES4ZIM5F3SA","AMD Fails to prove its worth","In plain language, if you want to watch movie or listen song then buy it rest its no good to work on. Not even C++ programmings","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R11GKVXYB8A9NT","4.0","2019-07-21","https://www.amazon.in/gp/profile/amzn1.account.AHUPKJZORBCRQCFYJ7OMIOM35HBA","Priyamits","AHUPKJZORBCRQCFYJ7OMIOM35HBA","Good","Everything okay but performance not meet to heavy development. Photoshop and xampp working perfectly","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/RVFPOPM4IGX18","5.0","2019-07-21","https://www.amazon.in/gp/profile/amzn1.account.AHZRHIGSUCJX3B4MBMA24FSIY36A","sridhar","AHZRHIGSUCJX3B4MBMA24FSIY36A","Exalent","Exalent","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1T3JIGEPDP6DI","1.0","2019-07-21","https://www.amazon.in/gp/profile/amzn1.account.AHID2ZIMAO2JHO3Z3THISJVHAFMQ","Ashok kumar","AHID2ZIMAO2JHO3Z3THISJVHAFMQ","Very bad product of h.p","Please don't buy this wrost product,","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R3KXOYM3G7W8GJ","3.0","2019-07-20","https://www.amazon.in/gp/profile/amzn1.account.AHK2SNI2BJR264QESNU3OKFBUZEQ","aakash muley","AHK2SNI2BJR264QESNU3OKFBUZEQ","Good product","Good product for normal use like surfing little project ppt etc","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R3IDB1UI5591T2","5.0","2019-07-19","https://www.amazon.in/gp/profile/amzn1.account.AFFVQJCOVGGZIVHSQCQH6LLJB7PA","Ranveer","AFFVQJCOVGGZIVHSQCQH6LLJB7PA","Lapiiii","One of the best lapi for that price","Yes","B07HM7GNSZ","Not Deleted","Ryzen 3 + MS Office"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R34ITNF979WANZ","1.0","2019-07-19","https://www.amazon.in/gp/profile/amzn1.account.AGFEDW5IHB2EBNEAK5T3L6P5Y6BQ","Amazon Customer","AGFEDW5IHB2EBNEAK5T3L6P5Y6BQ","Very slow and keeps on hangs !! Dont buy!!","Very slow and disgusting!! Better not to buy","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/RUY8JG209KLLV","2.0","2019-07-18","https://www.amazon.in/gp/profile/amzn1.account.AE7QXV5IAK4OYKG6ISWHLJGIFANQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Shebin","AE7QXV5IAK4OYKG6ISWHLJGIFANQ","Laptop came without windows OS and hp default 1year warranty is expired","Got a laptop without Microsoft Windows 10 OS. Installed the OS manually and noticed that hp default 1 year warranty of the laptop is expired. Very bad service","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1ZDVIU7Z5QEGJ","1.0","2019-07-18","https://www.amazon.in/gp/profile/amzn1.account.AFNSQKF7NR7A7SBYY6EYCA2X6HHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Amazon Customer","AFNSQKF7NR7A7SBYY6EYCA2X6HHQ","Waste of money...","Very slow...has only 1 hard disc partition....seems heavy.. don't buy it guys...i get rebuked every time my  sister uses it","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2P6LB3Y67LW8D","1.0","2019-07-18","https://www.amazon.in/gp/profile/amzn1.account.AED6DPSQECSZO6XMU6NMXVKRVVEQ","Bobby","AED6DPSQECSZO6XMU6NMXVKRVVEQ","WASTE OF MONEY","Dont think of gaming,Its too slow even for browsing .worst experience by amazon.","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/RQVR1JQ2VEP60","2.0","2019-07-18","https://www.amazon.in/gp/profile/amzn1.account.AGGULCU4Y2Z6JUE6RBQYBLCGZSMQ","Rahul Janardhanan","AGGULCU4Y2Z6JUE6RBQYBLCGZSMQ","First impression","First day review. Slow startup. Took almost an hour to do initial set up. Overall there is a slowness. Opening apps and settings taking longer than usual.
Good timely delivery by amazon.
Will use for some days and try.
————
Review after 5 days:
Slowness continues
Takes lot of time while performing certain basic tasks. Ex below
1. Right click from desktop and opening ‘New’ submenu takes around 30 seconds
2. Opening multiple browser tabs in chrome makes system very slow
3. Settings tab takes around 20 secs to open.
Overall not satisfied with the performance
The positive is battery life.
======
further update : I have now started facing intermittent wifi disconnection issue","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1H6ZYA9J7NJGP","1.0","2019-07-17","https://www.amazon.in/gp/profile/amzn1.account.AFY2LKVXKEH6H4HXNYD3BDA3RMCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","shivam","AFY2LKVXKEH6H4HXNYD3BDA3RMCA","Not worth the money.. Quite slow","Very slow after using only 10 days.. Resolution not much great","Yes","B07HM7GNSZ","Not Deleted","Ryzen 3 + MS Office"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/ROSXONHINMXRA","1.0","2019-07-17","https://www.amazon.in/gp/profile/amzn1.account.AG4A5VVRTO64FSCN4LJNVTTVTDCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","kannadasan","AG4A5VVRTO64FSCN4LJNVTTVTDCA","Worthless waste of money","Very very very slow prossecer.. Also heating totally my money wasted","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R20UV7CUGHM3K4","1.0","2019-07-17","https://www.amazon.in/gp/profile/amzn1.account.AHV3NXTSUYF6JL6LZBQT4MRLG2YQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Nagendra","AHV3NXTSUYF6JL6LZBQT4MRLG2YQ","Worst","Worst laptop","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1Y7WZW6CALKPC","5.0","2019-07-16","https://www.amazon.in/gp/profile/amzn1.account.AFM242OCLYCXEKDTLBQENQX5Y2BA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","SAKET KUMAR","AFM242OCLYCXEKDTLBQENQX5Y2BA","Best laptop.","Best laptop in this price range.","No","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1HTOJHQY0P4VS","1.0","2019-07-15","https://www.amazon.in/gp/profile/amzn1.account.AELWNKTNYTYODYLQHFTRI6A4Q4LQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Pankaj g.","AELWNKTNYTYODYLQHFTRI6A4Q4LQ","Please dont buy any product from amazon they not corporate in any issue please dont buy","Very bad product not working properly","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R3VKX70K3HU0OL","3.0","2019-07-14","https://www.amazon.in/gp/profile/amzn1.account.AE6H3YLTG5GVOVDQXWNTWVIHSNTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Saibal Chatterjee","AE6H3YLTG5GVOVDQXWNTWVIHSNTQ","Good","Good","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1Y8TZUCJ9VKPS","5.0","2019-07-14","https://www.amazon.in/gp/profile/amzn1.account.AEN4ZHU3AZ3EVOMPYYL2Z4KOKT4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Amazon Customer","AEN4ZHU3AZ3EVOMPYYL2Z4KOKT4A","Must buy","Go for it","Yes","B07HM7GNSZ","Not Deleted","Ryzen 3 + MS Office"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/RJG83POG5TXL7","3.0","2019-07-13","https://www.amazon.in/gp/profile/amzn1.account.AHGLCJ4AZKXMUBQM2RWHT7LLNFDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Arsh Bajaj","AHGLCJ4AZKXMUBQM2RWHT7LLNFDQ","Starting Issue","It took much time to start","No","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2T28TVCK9HRLC","5.0","2019-07-13","https://www.amazon.in/gp/profile/amzn1.account.AHNBE7DRV5G6NLARXUJHXWCAFDRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Subhomoy Samanta","AHNBE7DRV5G6NLARXUJHXWCAFDRA","Amazing laptop! (NOT FOR GAMING)","This laptop is obviously value for money. Only for office purposes and for students. Definitely not for gaming bt one can do easily some graphic related work because it contains VEGA 3 GRAHICS CARD.","No","B07HM7GNSZ","Not Deleted","Ryzen 3 + MS Office"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/RIA7OBRYG3QUY","4.0","2019-07-12","https://www.amazon.in/gp/profile/amzn1.account.AGRL635LT66235BJBQJAXFOHZBQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Veeresh BM","AGRL635LT66235BJBQJAXFOHZBQA","Best budget AMD laptop","Its best value for money laptop as it's comes with AMD Ryzen 3 processor and 2 GB AMD Vega graphic it's good machine for photo editing and gaming but screen feels very dull and over bright. apart from specs is good.
It suits for college student for academic works.","Yes","B07HM7GNSZ","Not Deleted","Ryzen 3 + MS Office"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1WIMHCSVISVZX","5.0","2019-07-11","https://www.amazon.in/gp/profile/amzn1.account.AE7ROI6FY6TIDU7MJ2I27DXTKJZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","imrankhan","AE7ROI6FY6TIDU7MJ2I27DXTKJZQ","Good laptop","Very nice","Yes","B07HM7GNSZ","Not Deleted","Ryzen 3 + MS Office"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2KS8FA2FVUQ26","2.0","2019-07-11","https://www.amazon.in/gp/profile/amzn1.account.AGQQROEXR3IC7DIFJNPTPBCLLZ7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Christafer","AGQQROEXR3IC7DIFJNPTPBCLLZ7A","Don’t buy this buy at least intel i5","Its budget laptop for only small office use verg slow","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R3LXPR8CG0OY1H","5.0","2019-07-10","https://www.amazon.in/gp/profile/amzn1.account.AFDLPLBIEB26NNKZ4SR4XAIQFTFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","yash verma","AFDLPLBIEB26NNKZ4SR4XAIQFTFQ","Awesome for peice","Great features","No","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R21XJWYKYR6TDA","4.0","2019-07-10","https://www.amazon.in/gp/profile/amzn1.account.AEFHKXMFG4VJG4HDFTSL7OB7NWMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","saikat roy","AEFHKXMFG4VJG4HDFTSL7OB7NWMQ","Battery life","Bettery life is too poor..","Yes","B07HM7GNSZ","Not Deleted","Ryzen 3 + MS Office"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R10JBO8Q451N73","3.0","2019-07-09","https://www.amazon.in/gp/profile/amzn1.account.AEAGQ34H5AOBUIXVLS4NXWOFVJEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","RAM MEENA","AEAGQ34H5AOBUIXVLS4NXWOFVJEQ","Build quality not good","Average laptop","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R11V3TROLF2292","3.0","2019-07-08","https://www.amazon.in/gp/profile/amzn1.account.AHLNXMOJNL2VZT7NHXAL2SCUAEAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","umang","AHLNXMOJNL2VZT7NHXAL2SCUAEAQ","I can choose better than.","Performance not good for me","Yes","B07HM7GNSZ","Not Deleted","Ryzen 3 + MS Office"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R3VAIXVT23QRXV","1.0","2019-07-08","https://www.amazon.in/gp/profile/amzn1.account.AEWOD6UUAT74KECMVZNYQ5AMPRYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Pawan kumar jha","AEWOD6UUAT74KECMVZNYQ5AMPRYQ","cd drive and usb drive not working","worst product cd drive and usb drive not working","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/RSMZT959PN0UN","4.0","2019-07-06","https://www.amazon.in/gp/profile/amzn1.account.AFLGZMGYDN7J6WQRWFOJB4P7VCDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Amazon Customer","AFLGZMGYDN7J6WQRWFOJB4P7VCDA","Good","Good","Yes","B07HM7GNSZ","Not Deleted","Ryzen 3 + MS Office"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/RCB24KOCK33GK","4.0","2019-07-06","https://www.amazon.in/gp/profile/amzn1.account.AGX7CS5NPJXGSAUAMEIDF5B7TLZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Ganesh","AGX7CS5NPJXGSAUAMEIDF5B7TLZA","Apt one for low budget laptops","Good product","Yes","B07HM7GNSZ","Not Deleted","Ryzen 3 + MS Office"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R297TAPG9PWZKZ","4.0","2019-07-05","https://www.amazon.in/gp/profile/amzn1.account.AEYJAQW2K2E3A6BL37MMVOELMCLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Amazon Customer","AEYJAQW2K2E3A6BL37MMVOELMCLA","Nice product.","Worth for buying it in this price range.","Yes","B07HM7GNSZ","Not Deleted","Ryzen 3 + MS Office"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1BSCFY90HUCMQ","5.0","2019-07-04","https://www.amazon.in/gp/profile/amzn1.account.AHYOIGNKWCUN42OZ2VAXCIHDNVBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Apurba Das","AHYOIGNKWCUN42OZ2VAXCIHDNVBQ","Good","Nice product","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R3LOFLK0OYGMQE","4.0","2019-07-04","https://www.amazon.in/gp/profile/amzn1.account.AFKQQSP53DABLD3NURL3226KNYKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","SHINCE SHAJU","AFKQQSP53DABLD3NURL3226KNYKA","Fast delivery","Nice product","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/RTPOYC4FNKAEO","4.0","2019-07-04","https://www.amazon.in/gp/profile/amzn1.account.AGY237NAHVOLTZGCFJT2FNOKBXDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Kalpesh B.","AGY237NAHVOLTZGCFJT2FNOKBXDA","Ok","Good product but my area no given software apdate","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1MJWBF9NSLPR0","3.0","2019-07-02","https://www.amazon.in/gp/profile/amzn1.account.AEN3YJCGVYSV6YEDPIED4TDLT5CA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Biki s.","AEN3YJCGVYSV6YEDPIED4TDLT5CA","Good","Overall Good product...but for game its little  bit poor.","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1BMHWWDW339P0","2.0","2019-07-02","https://www.amazon.in/gp/profile/amzn1.account.AHBVNI4ILQBQMU3NL66LFYKFBG2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","ARIJIT MUKHERJEE","AHBVNI4ILQBQMU3NL66LFYKFBG2Q","Good product...","Good product. But not at all","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1VQTT60OJ5PRN","5.0","2019-07-02","https://www.amazon.in/gp/profile/amzn1.account.AHID4GNMCRTAVZJ4KXCRVNIHWFKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Aditya take","AHID4GNMCRTAVZJ4KXCRVNIHWFKQ","One of best laptops","As  per rate provides best Facility ..!!","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/RLHHJX4ALJ71M","1.0","2019-07-02","https://www.amazon.in/gp/profile/amzn1.account.AG5XYB7LDHXPMDDAM3MGHLA4PCYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Jasmeet","AG5XYB7LDHXPMDDAM3MGHLA4PCYQ","Most ridiculous laptop","Most ridiculous laptop, too low, it takes approx 50sec to open a file or application","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R3IKUSB2OZ3N0C","5.0","2019-07-01","https://www.amazon.in/gp/profile/amzn1.account.AHBWRLGWJ64SKNV3HHWVHL6ZVDCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Ashwin R","AHBWRLGWJ64SKNV3HHWVHL6ZVDCA","One of the best laptops in this range","Pair it along with a M2 SSD and it will work in par with laptops worth INR 40000-45000 range.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1RC9GB4AVJVN3","1.0","2019-06-30","https://www.amazon.in/gp/profile/amzn1.account.AE3GH227HLEHXUV7TGGCHFGLBVGA","Amazon Customer","AE3GH227HLEHXUV7TGGCHFGLBVGA","Driver update issue (wifi connectivity )","Looks delicated laptop .. Opening laptop I found wifi connectivity issue (post network reset). Even driversnot getting update. Pls think twice before purchase","Yes","B07FC6S8J7","Not Deleted","AMD E2"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1V5AKXUPQCOC4","4.0","2019-06-30","https://www.amazon.in/gp/profile/amzn1.account.AHFAL4QMTRJ7VEZ7WUY6VC7FZ2TQ","Rakesh Sharma","AHFAL4QMTRJ7VEZ7WUY6VC7FZ2TQ","Value fr money laptop","Good laptop at this price.. Working well till now","Yes","B07HM7GNSZ","Not Deleted","Ryzen 3 + MS Office"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1QX34YQVK8HF4","5.0","2019-06-30","https://www.amazon.in/gp/profile/amzn1.account.AEO7VPIE7Y2ON3BMY64ZEUXJJONA","Amazon Customer","AEO7VPIE7Y2ON3BMY64ZEUXJJONA","Good","Good","Yes","B07HM7GNSZ","Not Deleted","Ryzen 3 + MS Office"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R3RHAUTAY0IZD","1.0","2019-06-29","https://www.amazon.in/gp/profile/amzn1.account.AGE7ZHXKJAM2ODTR7DVZBLKZ6FUQ","gaurav","AGE7ZHXKJAM2ODTR7DVZBLKZ6FUQ","its just a laptop, poor speed","Had a harrowing time handling manufacturer and seller problems, why can't Amazon handle the warranty issues, the day the product order is placed, seller send information to manufacturer for updating the warranty. it took me 10 days for warranty update.
battery is poor, display is fine, am hoping that with added RAM, it'd perform decent, currently its S.................L................O...................W, don't know how it'd handle gaming as mentioned in earlier reviews.
HP customer care is also in the race for worst performance race along side IFB, Samsung, Morphy Richards and others","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
